TIME 	 FLUX
1081.29892533832753543	2069670.00000000000000000
1081.29960651783767389	2069907.75000000000000000
1081.30028759740525857	2069885.37500000000000000
1081.30096867692191154	2069806.25000000000000000
1081.30164965648873476	2070057.25000000000000000
1081.30233083605708089	2069913.75000000000000000
1081.30301191556645790	2069372.62500000000000000
1081.30369309513480403	2069585.62500000000000000
1081.30437417464418104	2069860.00000000000000000
1081.30505525421904167	2069823.87500000000000000
1081.30573633372841869	2070060.87500000000000000
1081.30641751329676481	2069736.87500000000000000
1081.30709849286358804	2070071.12500000000000000
1081.30777957238024101	2070156.12500000000000000
1081.30846075194858713	2069586.87500000000000000
1081.30914183145796414	2069899.87500000000000000
1081.30982291102554882	2070010.12500000000000000
1081.31050409053568728	2069988.37500000000000000
1081.31118517010327196	2069660.62500000000000000
1081.31186624967813259	2069920.37500000000000000
1081.31254732918750960	2069610.37500000000000000
1081.31322840875509428	2070194.62500000000000000
1081.31390948832267895	2070005.87500000000000000
1081.31459056783205597	2069825.12500000000000000
1081.31527174740040209	2070132.12500000000000000
1081.31595282697526272	2070003.50000000000000000
1081.31663390648463974	2070154.87500000000000000
1081.31731508605298586	2070091.75000000000000000
1081.31799606556160143	2069991.62500000000000000
1081.31867714513646206	2070193.62500000000000000
1081.31935832470480818	2069802.12500000000000000
1081.32003940421418520	2069736.37500000000000000
1081.32072048378176987	2069718.75000000000000000
1081.32140166335011600	2069895.87500000000000000
1081.32208274285949301	2070057.87500000000000000
1081.32276382243435364	2069867.87500000000000000
1081.32344500200269977	2069920.00000000000000000
1081.32412598151131533	2070007.00000000000000000
1081.32480706107890001	2069748.00000000000000000
1081.32548824064724613	2069858.37500000000000000
1081.32616932016389910	2069784.75000000000000000
1081.32685039973148378	2069948.00000000000000000
1081.32753157929982990	2069766.25000000000000000
1081.32821265886741458	2070075.75000000000000000
1081.32889383837755304	2069713.12500000000000000
1081.32957481794437626	2070002.37500000000000000
1081.33025589751923690	2069724.12500000000000000
1081.33093697702861391	2070125.37500000000000000
1081.33161815659696003	2070108.50000000000000000
1081.33229923616454471	2070102.87500000000000000
1081.33298031567392172	2070042.50000000000000000
1081.33366149524954380	2069798.12500000000000000
1081.33434257481712848	2070049.12500000000000000
1081.33502355438395170	2070130.50000000000000000
1081.33570473389409017	2070099.62500000000000000
1081.33638581346167484	2069530.75000000000000000
1081.33706689303653548	2070184.12500000000000000
1081.33774797260412015	2069635.37500000000000000
1081.33842915211425861	2069839.00000000000000000
1081.33911023168184329	2070004.37500000000000000
1081.33979131124942796	2069753.50000000000000000
1081.34047239082428860	2069883.37500000000000000
1081.34115347039187327	2070067.62500000000000000
1081.34183454990125028	2069402.25000000000000000
1081.34251572946959641	2069834.62500000000000000
1081.34319680903718108	2069763.25000000000000000
1081.34387788854655810	2070147.50000000000000000
1081.34455906812218018	2069741.62500000000000000
1081.34524014768976485	2070357.75000000000000000
1081.34592122725734953	2069882.87500000000000000
1081.34660220682417275	2069721.25000000000000000
1081.34728338633431122	2070088.25000000000000000
1081.34796446590917185	2070091.87500000000000000
1081.34864564547751797	2070100.75000000000000000
1081.34932672504510265	2069937.50000000000000000
1081.35000780461268732	2069954.37500000000000000
1081.35068898418103345	2069769.75000000000000000
1081.35137006374861812	2069776.00000000000000000
1081.35205104326450964	2069490.25000000000000000
1081.35273212283209432	2069869.12500000000000000
1081.35341330240044044	2069843.00000000000000000
1081.35409438196802512	2070366.50000000000000000
1081.35477556153637124	2070008.75000000000000000
1081.35545664105302421	2069812.87500000000000000
1081.35613782062137034	2069895.62500000000000000
1081.35681890018895501	2069427.50000000000000000
1081.35749987975577824	2070111.00000000000000000
1081.35818095932336291	2069600.75000000000000000
1081.35886213889898499	2069517.75000000000000000
1081.35954321846656967	2070202.87500000000000000
1081.36022429803415434	2070129.50000000000000000
1081.36090547754429281	2070007.37500000000000000
1081.36158655711187748	2069714.00000000000000000
1081.36226763667946216	2069872.00000000000000000
1081.36294871625432279	2069463.37500000000000000
1081.36362979582190746	2069605.50000000000000000
1081.36431087538949214	2070088.62500000000000000
1081.36499195495707681	2069817.00000000000000000
1081.36567313452542294	2069570.00000000000000000
1081.36635421410028357	2069800.25000000000000000
1081.36703529366786825	2070228.12500000000000000
1081.36771647317800671	2069738.75000000000000000
1081.36839755274559138	2069897.37500000000000000
1081.36907853231241461	2069768.87500000000000000
1081.36975971188803669	2069585.50000000000000000
1081.37044079145562137	2069821.87500000000000000
1081.37112187102320604	2070302.25000000000000000
1081.37180305059155216	2069854.75000000000000000
1081.37248413015913684	2069835.75000000000000000
1081.37316520973399747	2069599.37500000000000000
1081.37384638930234360	2070007.62500000000000000
1081.37452736886916682	2069614.75000000000000000
1081.37520844843675150	2070150.75000000000000000
1081.37588952800433617	2069570.50000000000000000
1081.37657070757268229	2069934.00000000000000000
1081.37725178714754293	2069489.87500000000000000
1081.37793296671588905	2069731.75000000000000000
1081.37861404628347373	2069686.37500000000000000
1081.37929512585105840	2069875.50000000000000000
1081.37997610542515758	2069467.62500000000000000
1081.38065728499350371	2069826.00000000000000000
1081.38133836456108838	2070050.25000000000000000
1081.38201954412943451	2069454.12500000000000000
1081.38270062369701918	2069500.87500000000000000
1081.38338170326460386	2069957.37500000000000000
1081.38406288283294998	2069891.37500000000000000
1081.38474396240781061	2069715.75000000000000000
1081.38542494197463384	2069983.62500000000000000
1081.38610602154221851	2069597.50000000000000000
1081.38678720111056464	2069676.62500000000000000
1081.38746828068542527	2069536.37500000000000000
1081.38814946025377139	2069763.50000000000000000
1081.38883053982135607	2069934.75000000000000000
1081.38951161938894074	2069630.37500000000000000
1081.39019279895728687	2069968.00000000000000000
1081.39087387852487154	2069461.00000000000000000
1081.39155485809897073	2069768.50000000000000000
1081.39223593766655540	2070148.12500000000000000
1081.39291711723490153	2069921.62500000000000000
1081.39359819680248620	2070080.62500000000000000
1081.39427927637007087	2070096.00000000000000000
1081.39496045594569296	2069984.62500000000000000
1081.39564153557148529	2069620.50000000000000000
1081.39632261513906997	2069623.87500000000000000
1081.39700369470665464	2069504.62500000000000000
1081.39768477427423932	2069596.12500000000000000
1081.39836585384909995	2070049.12500000000000000
1081.39904703341744607	2069588.00000000000000000
1081.39972811298503075	2069944.75000000000000000
1081.40040919255261542	2070088.12500000000000000
1081.40109027212020010	2070045.00000000000000000
1081.40177145168854622	2070020.87500000000000000
1081.40245243126264540	2069711.50000000000000000
1081.40313351088843774	2069850.00000000000000000
1081.40381469045678386	2069814.12500000000000000
1081.40449577002436854	2069835.62500000000000000
1081.40517684959195321	2070049.75000000000000000
1081.40585802916757530	2069889.75000000000000000
1081.40653910873515997	2069461.00000000000000000
1081.40722028830350609	2069721.50000000000000000
1081.40790116792777553	2070126.00000000000000000
1081.40858234749612166	2070070.75000000000000000
1081.40926342707098229	2070003.87500000000000000
1081.40994460663932841	2069946.12500000000000000
1081.41062568620691309	2069966.75000000000000000
1081.41130676577449776	2069896.37500000000000000
1081.41198794534284389	2069990.75000000000000000
1081.41266902496863622	2070183.87500000000000000
1081.41335020454425830	2069698.87500000000000000
1081.41403118411108153	2069311.87500000000000000
1081.41471226367866620	2070004.25000000000000000
1081.41539334324625088	2069734.37500000000000000
1081.41607452281459700	2069529.50000000000000000
1081.41675560244766530	2070380.87500000000000000
1081.41743678201601142	2069589.75000000000000000
1081.41811786158359610	2069646.00000000000000000
1081.41879894115118077	2069434.25000000000000000
1081.41947992077621166	2069922.62500000000000000
1081.42016110035183374	2069945.25000000000000000
1081.42084217991941841	2069601.12500000000000000
1081.42152325948700309	2070033.50000000000000000
1081.42220443905534921	2069542.00000000000000000
1081.42288551868114155	2069935.62500000000000000
1081.42356659824872622	2069713.50000000000000000
1081.42424767782358686	2069862.25000000000000000
1081.42492875739117153	2069748.12500000000000000
1081.42560983701696387	2069699.50000000000000000
1081.42629091658454854	2069871.00000000000000000
1081.42697209615289466	2069880.12500000000000000
1081.42765317572775530	2069700.50000000000000000
1081.42833425535354763	2070050.50000000000000000
1081.42901543492189376	2069952.50000000000000000
1081.42969651448947843	2070081.25000000000000000
1081.43037749405630166	2069724.50000000000000000
1081.43105867369013140	2069619.12500000000000000
1081.43173975325771607	2069733.12500000000000000
1081.43242083282530075	2069794.75000000000000000
1081.43310201239364687	2070110.12500000000000000
1081.43378309201943921	2069920.25000000000000000
1081.43446417159429984	2070029.25000000000000000
1081.43514535116264597	2069982.12500000000000000
1081.43582643078843830	2069698.87500000000000000
1081.43650741035526153	2069754.75000000000000000
1081.43718858992360765	2069546.87500000000000000
1081.43786966954939999	2069903.87500000000000000
1081.43855074912426062	2069902.75000000000000000
1081.43923192869260674	2070065.37500000000000000
1081.43991300831839908	2069643.00000000000000000
1081.44059418788674520	2069782.75000000000000000
1081.44127526745432988	2069877.87500000000000000
1081.44195624708663672	2069561.50000000000000000
1081.44263732665422140	2069437.87500000000000000
1081.44331850622256752	2070203.12500000000000000
1081.44399958584835986	2069605.87500000000000000
1081.44468066541594453	2069666.87500000000000000
1081.44536184498429066	2070075.62500000000000000
1081.44604292461735895	2069444.00000000000000000
1081.44672400418494362	2069487.37500000000000000
1081.44740508375252830	2069820.25000000000000000
1081.44808616337832063	2069575.12500000000000000
1081.44876724295318127	2070026.25000000000000000
1081.44944842252152739	2069901.75000000000000000
1081.45012950214731973	2069758.12500000000000000
1081.45081058171490440	2069648.62500000000000000
1081.45149166134069674	2070009.12500000000000000
1081.45217284090904286	2069916.00000000000000000
1081.45285382048314204	2069420.37500000000000000
1081.45353490010893438	2069792.00000000000000000
1081.45421607967728050	2069595.37500000000000000
1081.45489715930307284	2069937.50000000000000000
1081.45557823887065751	2069691.12500000000000000
1081.45625941844627960	2069854.37500000000000000
1081.45694049807207193	2069919.12500000000000000
1081.45762157763965661	2069536.00000000000000000
1081.45830275726621039	2069732.37500000000000000
1081.45898373683303362	2069870.50000000000000000
1081.45966481646610191	2069333.25000000000000000
1081.46034589603368659	2069916.12500000000000000
1081.46102707560203271	2069841.12500000000000000
1081.46170815522782505	2069688.25000000000000000
1081.46238923479540972	2069896.75000000000000000
1081.46307041442196351	2069869.37500000000000000
1081.46375149399682414	2069649.75000000000000000
1081.46443247362185502	2069853.87500000000000000
1081.46511365319020115	2069819.12500000000000000
1081.46579473281599348	2070009.12500000000000000
1081.46647581238357816	2069867.75000000000000000
1081.46715699201740790	2069964.25000000000000000
1081.46783807158499258	2069659.50000000000000000
1081.46851925115333870	2069687.75000000000000000
1081.46920033077913104	2070040.62500000000000000
1081.46988131040416192	2070072.62500000000000000
1081.47056238997902256	2069587.37500000000000000
